date,open,high,low,close,volume,amount,turn,pct_change,windcode,ma_5,ma_5_bias,ma_10,ma_10_bias,ma_20,ma_20_bias,ma_60,ma_60_bias,rsi,macd,macd_signal,macd_hist,boll_mid,boll_upper,boll_lower,boll_width,return_1d,return_3d,return_5d,return_10d,return_20d,volatility_5d,volatility_10d,volatility_20d,volume_ma_5,volume_ratio_5,volume_ma_10,volume_ratio_10,volume_ma_20,volume_ratio_20,future_return_5d,target_5d
2020-03-24,65.47832419710139,66.23566136984293,65.30391542627436,65.51081564794276,3445419,413226997,3.139157374388659,1.4053732876449534,EURUSD.FXCM,66.6933211839219,-1.773049407328368,66.1033297938257,-0.8963453849162577,69.91852530116692,-6.304065530899572,86.03678594375751,-23.857202556628078,28.005919571696197,-4.561223176109323,-5.103179876062431,0.5419566999531087,69.91852530116692,78.955379810738,60.88167079159585,0.25849671372917954,-1.8073625224176548,-3.293595910403335,-0.279371094259695,-6.841362881096192,-16.06202480004989,24.788210069550544,34.69355839194162,29.027814226319947,2822753.4,1.2205880258615578,2539158.0,1.3569139848721505,2552599.5,1.3497687357534935,0.030385593615491535,1
2020-03-25,62.017672735022245,62.33227009216417,62.185901294942475,62.23401608969503,800876,468204936,1.9823753216248574,0.2789852231076734,EURUSD.FXCM,65.86333382813157,-5.5103766048453275,65.69604294780895,-5.269764665832707,69.1291696147005,-9.97430399270874,85.45754033488586,-27.175512136417552,20.095703777919354,-4.66186716767227,-5.014917334384399,0.3530501667121291,69.1291696147005,77.94118708048646,60.31715214891455,0.2549435358445866,-5.001921477908866,-7.27014760027963,-6.251415590094622,-6.1424518552137926,-20.234407994280556,40.30597883244986,31.893319060464602,32.331064338510565,2402959.0,0.33328741772123455,2423119.3,0.33051447363734837,2553108.75,0.31368659873967375,0.07868309367286974,1
2020-03-26,63.42864903624994,63.66242891027015,63.239776447134076,63.405212970215715,658716,82660633,4.575045449688608,1.1119641763259074,EURUSD.FXCM,64.99598399363435,-2.447491253574126,65.54013481490603,-3.2574266908660032,68.43778766942734,-7.353502897434811,84.86718775073913,-25.28889592000944,28.34719523561047,-4.59416379546299,-4.930766626600117,0.3366028311371272,68.43778766942734,76.72702202843725,60.14855331041743,0.2422414470511265,1.8819239928734355,-4.963401389602351,-6.401865306692001,-2.399904972180067,-17.90383051984338,39.46877520332616,33.060880001681866,34.02761035450747,2047382.6,0.3217356638666363,2291688.5,0.2874369706004983,2392088.25,0.2753727835919097,0.06141786567737517,1
2020-03-27,64.89305789832237,65.27452201894658,63.966089719645566,64.89091273670286,2483023,247349643,2.2508385609550263,0.7620834000634837,EURUSD.FXCM,64.55151688087848,0.5257751827128858,65.53479372781337,-0.9825025066604272,67.85506104817941,-4.368352582236869,84.26681661517458,-22.993515901943482,35.99852080633035,-4.370247339619567,-4.818662769204007,0.4484154295844398,67.85506104817941,75.3444779350882,60.36564416127062,0.22074748062170466,2.343182361338414,-0.9462604077031811,-3.311321713753834,-0.08224101501059788,-15.225638051153211,47.39202122200176,35.50440276504171,35.993547253690124,1889852.6,1.313871251122971,2458415.7,1.0100094137862852,2373820.65,1.0460027803701177,0.051556801594276225,1
2020-03-30,66.58474730292367,67.23382356439959,66.38870683674193,66.85755658086896,1137992,117261659,1.8299419719848296,1.6727396050890226,EURUSD.FXCM,64.57970280508508,3.5271976748776876,65.65486509601742,1.831839092339398,67.37908594254131,-0.7740226130658603,83.6513939070824,-20.07598025786343,40.53830248544191,-3.988127560838734,-4.652555727530952,0.6644281666922183,67.37908594254131,73.70819181557903,61.0499800695036,0.1878655901754135,3.0306922205668885,7.429281897074147,0.2112361302644361,1.828771578144317,-12.46382392250439,54.10339906783213,38.3665050186264,38.451120943138754,1705205.2,0.6673636697800359,2295368.1,0.4957775617775641,2303037.75,0.4941265074790893,0.017710639843577125,1
2020-03-31,67.5961430624154,67.59699531360256,67.01926927725262,67.50140066964053,596797,330402391,1.5418990507043246,-4.570504640262254,EURUSD.FXCM,64.97781980942463,3.883757361538731,65.83557049667327,2.5302889614231225,67.04320705117931,0.6834303408419116,83.01921423063997,-18.691833817998567,53.998907675053424,-3.591936438634491,-4.44043186975166,0.8484954311171693,67.04320705117931,72.49631912482718,61.59009497753144,0.1626745590939611,0.9630087034257606,6.460332688022019,3.0385593615491535,2.750699410751367,-9.05102436504489,51.49691955262876,38.535889142036986,37.93687010617503,1135480.8,0.5255896885266576,1979117.1,0.30154708885088205,2208012.4,0.2702869784608094,0.013934693727192915,1
2020-04-01,67.01354203661313,67.18094683426335,66.4184449857267,67.13078100731938,3195867,132582234,3.9790025020200956,0.31505585215555376,EURUSD.FXCM,65.95717279294949,1.7793488784821676,65.91025331054053,1.8518024669519355,66.80331952646631,0.49018743854987584,82.41839685583601,-18.54879059981875,57.75764483499742,-3.270161641438733,-4.206377824089075,0.9362161826503419,66.80331952646631,71.75016120552066,61.85647784741197,0.14810167261507082,-0.5490547731520468,3.4517441289581896,7.868309367286974,1.1250130587288965,-6.670163277495266,21.997885612306924,38.49906405024184,36.6416888288998,1614479.0,1.9795036045684087,2008719.0,1.5909975461973527,2246371.6,1.4226795780359758,0.017552971208171675,1
2020-04-02,67.26290992355726,68.60809369749187,66.21027553652584,67.29942582366579,4929669,156338579,1.9363682592901668,0.21478258919543164,EURUSD.FXCM,66.7360153636395,0.8442374884929962,65.86599967863694,2.1762763064746524,66.54085362263885,1.1400097229423751,81.83169951840003,-17.758733816186513,58.34418659369452,-2.967338933027648,-3.95857004587679,0.991231112849142,66.54085362263885,70.69820236151344,62.38350488376426,0.12495627911392335,0.2512183141858859,0.6609114442618802,6.141786567737517,-0.653267642445543,-7.23557403525713,23.37590567957986,37.03635921314464,36.44412040733106,2468669.6,1.9968929823577848,2258026.1,2.1831762706374387,2422360.1,2.0350686093285635,-0.012420401389725666,0
2020-04-03,68.14405016637694,69.01128702880581,67.71996920175326,68.23648064994055,3848116,232589529,3.2392194168557777,0.8211778657368908,EURUSD.FXCM,67.40512894628704,1.2333656453887767,65.97832291358277,3.422575228708781,66.42822698684361,2.722116403099343,81.18428187015807,-15.948655234674083,58.996579767751115,-2.621518033652009,-3.691159643431834,1.0696416097798247,66.42822698684361,70.24316565710969,62.61328831657753,0.11485896412745268,1.3923667472735657,1.0889847810678477,5.1556801594276225,1.6736372890629791,-3.195579861805986,21.353601011131534,37.310504326114,35.69764230751037,2741688.2,1.4035571222139702,2315770.4,1.6617001409120697,2412297.65,1.5952077887237506,-0.03688409611884225,0
2020-04-06,68.22375019340771,68.49239669149487,67.07004688095869,68.04164668629431,1571365,393813162,3.4395512887139876,-5.636111040769161,EURUSD.FXCM,67.6419469673721,0.5909051067306017,66.11082488622858,2.920583434541194,66.34762576170067,2.5532502559745285,80.52998326823003,-15.507685554012154,58.097433174299866,-2.336243194675319,-3.4201763536805307,1.0839331590052117,66.34762576170067,69.93708541021415,62.75816611318719,0.10820160050355583,-0.28552756793795986,1.3568524979258312,1.7710639843577125,1.9860412416472295,-2.314342482367293,13.003934770739173,37.162399421217465,35.48983003753168,2828362.8,0.5555740586037973,2266784.0,0.6932133807191158,2438234.45,0.6444683775180028,0.006847195948878948,1
2020-04-07,68.55144919032999,69.55347356386746,67.83065851561491,68.44201201412851,991968,161497997,3.9824323835700013,-2.8545721067467857,EURUSD.FXCM,67.83006923626971,0.9021703571129277,66.40394452284717,3.069196424890263,66.25363715833643,3.3030259917084757,79.89818316912563,-14.33846265408452,57.24420853958128,-2.054175437761799,-3.1469761704967842,1.0928007327349851,66.25363715833643,69.48557937943369,63.021694937239175,0.09756271081007645,0.5884121671541509,1.6977651391208992,1.3934693727192915,4.47437012834353,-2.6731006498760146,12.142852337586516,35.40393936045736,35.36825078948054,2907397.0,0.3411876671813309,2021438.9,0.4907237117085261,2280298.45,0.435016740900736,0.0052251213706382416,1
2020-04-08,68.08631439514392,69.51080898620899,67.78868107514667,68.30912567352294,2945719,190789940,0.9436237595992825,2.29339331840911,EURUSD.FXCM,68.06573816951041,0.35757711670797,67.01145548122994,1.936490086618814,66.35374921451947,2.9468967197042737,79.29385931072666,-13.853195862441433,52.18480387278809,-1.8203733939859887,-2.8816556151946253,1.0612822212086366,66.35374921451947,69.71412636277383,62.99337206626511,0.10128673023103398,-0.19415902118443684,0.10646068333310943,1.7552971208171675,9.761718695885113,3.0196579695351833,10.804961013067352,19.105039460478828,28.551768880210034,2857367.4,1.0309206299476925,2235923.2,1.3174508856118134,2329521.25,1.264516904492715,0.031802106509677186,1
