date,open,high,low,close,volume,amount,turn,pct_change,windcode,ma_5,ma_5_bias,ma_10,ma_10_bias,ma_20,ma_20_bias,ma_60,ma_60_bias,rsi,macd,macd_signal,macd_hist,boll_mid,boll_upper,boll_lower,boll_width,return_1d,return_3d,return_5d,return_10d,return_20d,volatility_5d,volatility_10d,volatility_20d,volume_ma_5,volume_ratio_5,volume_ma_10,volume_ratio_10,volume_ma_20,volume_ratio_20,future_return_5d,target_5d
2020-03-24,87.70634476975408,88.02446925841303,86.35784023211423,87.69935467834509,4210741,395067621,4.644485473542697,-1.249949222909307,USDJPY.FXCM,87.35122791712054,0.39853676877313504,89.33191936951705,-1.8275267146325844,91.03473309079543,-3.663852574954802,93.70303637877,-6.407136772128273,34.816206956595906,-1.4726632670769533,-1.0233822683245675,-0.4492809987523858,91.03473309079543,97.00876475551554,85.06070142607531,0.13124730444943003,-0.34258662217819813,-0.7882549909373426,0.3071516674744368,-6.397710725481131,-4.809324565517081,32.84127034742525,32.53334785875158,34.60815049732658,3576409.6,1.1773654225735217,2317406.0,1.817006169829542,2668274.25,1.5780765414199833,-0.03636923491561428,0
2020-03-25,85.69864039150573,86.42970519401952,84.50156288921491,85.36903957188747,989153,121647378,4.506665641920522,2.4993649028100364,USDJPY.FXCM,87.24792326691745,-2.153499618875647,88.56662371749776,-3.61037150496972,90.81048892640497,-5.9920934452047545,93.4445344213324,-8.64201946047835,32.34211123187792,-1.676451320512868,-1.1539960787622277,-0.5224552417506403,90.81048892640497,97.286730029418,84.33424782339195,0.1426320060507884,-2.6571633451631604,-1.619382625219734,-0.601408704837314,-8.227039669861957,-4.991304937028018,36.405798910328926,34.08299014765592,34.77464023510953,3347400.8,0.2954988240428215,2344799.4,0.4218497326466392,2515590.9,0.3932090070766276,-0.013216607461079222,0
2020-03-26,84.39734016224526,85.45789722477718,83.67234239638432,84.55511314791593,1470370,421763133,3.7600546005431412,3.0680345305605545,USDJPY.FXCM,86.47971756111876,-2.225498032926197,87.65553796815975,-3.537055264403287,90.49173924203902,-6.560406666783518,93.14302940472913,-9.220138438375903,32.67640713356104,-1.8819380706098343,-1.299584477131749,-0.5823535934780852,90.49173924203902,97.54501708960396,83.43846139447407,0.15588777288719097,-0.9534210857393366,-3.9155545089654575,-4.345244550415462,-9.726966400926129,-7.010872316327788,24.62384969544687,33.003677636066435,34.437504418541536,3058180.6,0.4807989430055242,2296580.9,0.6402430674225323,2399206.5,0.6128567924436683,-0.00960194556589522,0
2020-03-27,84.27510092822763,85.70601393174024,84.10834377791866,84.69279969666948,1337243,244143739,1.325002339131022,-1.2607373327877784,USDJPY.FXCM,86.06342817140754,-1.5925794543162441,86.79433836031026,-2.4212854240752906,90.24441663098564,-6.151756686529454,92.86912908656879,-8.804141344189489,23.51833841604271,-2.0105018330859536,-1.44176794832259,-0.5687338847633636,90.24441663098564,97.75558803882181,82.73324522314947,0.16646285029576433,0.16283645497900956,-3.4282521150842515,-2.398692041736805,-9.229960804208858,-5.518176597019209,23.78749861737867,33.401303002746765,34.237394171224715,2412878.2,0.5542107347150801,2353249.4,0.5682538365886761,2393302.85,0.5587437461163763,-0.04623883332704182,0
2020-03-30,83.93327419613625,84.9055841899537,82.44846322485522,83.72433340465984,2497303,76596137,2.9332039996651904,-0.1266304914044718,USDJPY.FXCM,85.20812809989556,-1.741376941758605,86.25282348958483,-2.9314867416836523,89.72452968659165,-6.687353283311186,92.61564387537622,-9.60022529528655,23.774640237759314,-2.165573296119746,-1.5865290178820213,-0.5790442782377245,89.72452968659165,97.53887114127893,81.91018823190437,0.17418517504595063,-1.143504873470047,-1.926583894437106,-4.859613454475998,-6.074916051739798,-11.047078155655976,16.935315904879054,27.18192376246953,28.11026471937398,2100962.0,1.1886473910522894,2515042.6,0.9929466005864075,2371850.9,1.052892068384231,-0.06611661673774427,0
2020-03-31,84.35070375287154,85.72386123786681,83.15846333716823,84.50979624610058,1796926,167968251,1.5235740921893703,0.5012472922150968,USDJPY.FXCM,84.57021641344666,-0.07144378944319917,85.96072216528361,-1.6878940551397683,89.19643914655904,-5.254293719907163,92.3307462564832,-8.470580307730865,27.74097083300613,-2.199731129707999,-1.7091694402472168,-0.49056168946078205,89.19643914655904,96.91624682005647,81.47663147306162,0.17309676815266087,0.9381535922709627,-0.053594513836296986,-3.636923491561428,-3.340942695236093,-11.109321835127995,21.75843409531737,27.12162196529902,28.058729930562265,1618199.0,1.1104480969275101,2597304.3,0.6918426924407741,2311972.85,0.7772262550574501,-0.07815260784571387,0
2020-04-01,84.64517740625779,85.81530643349346,83.98294161682729,84.2407504865365,3544502,129760689,2.224837771534655,-1.3302013932851005,USDJPY.FXCM,84.34455859637646,-0.12307623819187295,85.79624093164696,-1.8130053580665721,88.71245032136896,-5.040667706317796,92.05499043445947,-8.488665210917041,24.860516557696798,-2.2228871439123594,-1.8119129809802454,-0.410974162932114,88.71245032136896,96.39887355952293,81.026027083215,0.17328848905219488,-0.31836044046371637,-0.5337516432943668,-1.3216607461079222,-1.9151208681697174,-10.306348158371614,13.4679586361558,25.914111262475902,27.9680307004009,2129268.8,1.6646569000588372,2738334.8,1.294400523997285,2362900.4,1.5000640737967628,-0.06538890969474553,0
2020-04-02,84.06589508803613,84.72525269242396,83.36359737223097,83.74321955415154,2670543,391156342,0.9246265719910058,1.5707677203411945,USDJPY.FXCM,84.1821798776236,-0.5214409084086208,85.33094871937116,-1.8606721114061562,88.24174329067075,-5.09795428871,91.75157997601563,-8.728307920100695,24.680988695673676,-2.255386350286514,-1.9006076548414994,-0.3547786954450147,88.24174329067075,95.935075525088,80.54841105625351,0.17436945254073666,-0.5906060066077856,0.02255753939588434,-0.960194556589522,-5.263716305361388,-10.105632659593521,12.508056468717202,19.282693947323466,27.94912418497534,2369303.4,1.1271426867491938,2713742.0,0.9840813901984787,2261490.15,1.1808775731346874,-0.09372396263295868,0
2020-04-03,80.84077543226614,81.88386842913867,79.28673374740437,80.77670344749464,4686942,425828200,3.4197408186160954,-1.0542431332220614,USDJPY.FXCM,83.39896062778863,-3.144232446729374,84.73119439959808,-4.667101626649794,87.67468762536132,-7.8677031703176805,91.4127617649754,-11.635200722658773,26.354167679175944,-2.491791442417963,-2.0188444123567924,-0.47294703006117045,87.67468762536132,95.82345951793484,79.5259157327878,0.18588653380537068,-3.54239557835323,-4.417349188412212,-4.623883332704182,-6.911662652920225,-12.311530717791452,26.144156676704068,23.871038254796133,29.898547039853046,3039243.2,1.5421411488228385,2726060.7,1.7193094783252625,2303157.1,2.0350075120798317,-0.059048559124751265,0
2020-04-06,77.96083638911374,79.60717107382399,76.72538146051035,78.18876374132083,1777442,406962949,1.3777368688297118,0.26412474224502247,USDJPY.FXCM,82.29184669512082,-4.986013947410022,83.74998739750819,-6.640268051375048,86.8406656589239,-9.962961306151602,91.02705487594311,-14.10381908117212,25.1058373434509,-2.855057956205272,-2.1860871211264885,-0.6689708350787833,86.8406656589239,95.29763590882145,78.38369540902634,0.1947698163234542,-3.203819412927622,-7.184155780025858,-6.611661673774427,-11.149973927987244,-17.582565035808774,30.863196837056133,23.658443047377702,27.956919335234236,2895271.0,0.613912134649917,2498116.5,0.7115128537840409,2312763.8,0.7685358963159143,-0.031663466905609616,0
