date,open,high,low,close,volume,amount,turn,pct_change,windcode,ma_5,ma_5_bias,ma_10,ma_10_bias,ma_20,ma_20_bias,ma_60,ma_60_bias,rsi,macd,macd_signal,macd_hist,boll_mid,boll_upper,boll_lower,boll_width,return_1d,return_3d,return_5d,return_10d,return_20d,volatility_5d,volatility_10d,volatility_20d,volume_ma_5,volume_ratio_5,volume_ma_10,volume_ratio_10,volume_ma_20,volume_ratio_20,future_return_5d,target_5d
2020-03-24,100.52254999707951,101.18753637388659,98.92238368981266,100.56169479190588,1065194,370369446,0.6017898801590966,-2.1704015346884846,USDCNH.FXCM,98.61041624919821,1.9787752824981457,96.70402084379676,3.9891556880973074,92.14703230501428,9.131778068596255,92.1980184968527,9.071427381423264,82.46245287320696,2.938209395948391,1.7642343327971148,1.1739750631512762,92.14703230501428,103.00842890126346,81.2856357087651,0.23574056211158403,0.15537490916102126,4.834501855575923,1.796910991800038,11.705397001956896,15.669978801995011,37.61004508597942,37.79831171660367,31.493549231798312,2297482.4,0.46363532534569146,2518351.5,0.42297272640455474,2829236.25,0.37649524672957235,-0.020356481575538043,0
2020-03-25,100.94383460283942,100.9409970666349,98.75196381700567,100.5270373566876,3803413,475190417,2.2813444781361536,-2.7543030517372538,USDCNH.FXCM,99.44756227827506,1.085471633172813,97.83069777550801,2.7561283344486345,92.75079619940266,8.384015529707145,92.2292289721735,8.996939990702549,80.49604463799747,3.0771868079573608,2.0268248278291643,1.0503619801281965,92.75079619940266,104.07971608687244,81.42187631193288,0.24428728057738747,-0.0344638535478059,0.7091659868633915,4.344688967322963,12.622378987387028,13.651823276631369,28.929904144498288,36.8083464679586,31.382368510830116,2271556.4,1.674364325710777,2818814.5,1.3492952445079305,2840062.2,1.3392005991981442,-0.049251065034292996,0
2020-03-26,97.41038638779585,97.75384656135114,96.13922178408775,97.718400822595,4384952,261188420,4.511587535468102,-1.4955901057172545,USDCNH.FXCM,99.80639527664955,-2.092044751508077,98.31631669988732,-0.6081552862862772,93.26733358544715,4.772375349478598,92.19736201986238,5.9882828334537415,68.81429620852002,2.9269538111369826,2.206850624490728,0.7201031866462544,93.26733358544715,104.5083636657211,82.02630350517319,0.24104967190844917,-2.793911576372299,-2.676430720831291,1.8703980035229106,5.229456806197286,11.8217475286428,38.789829290445645,38.1226010552161,33.09642631082929,2886889.8,1.5189190803195882,2880265.3,1.5224125360951994,2897525.35,1.5133437917980597,0.008004637559402283,1
2020-03-27,95.31807527572914,95.8150496315354,94.78823049200919,95.09410029650583,3445843,399693309,1.936186605325235,0.5885948756518826,USDCNH.FXCM,98.86138456213605,-3.8106731787297816,98.15332727208629,-3.1167837714763524,93.65939729682631,1.531830271267538,92.08606955287387,3.266542657578425,61.20750464983858,2.566548386348785,2.2787901768623398,0.28775820948644526,93.65939729682631,104.55895879342752,82.7598358002251,0.23274891385555702,-2.6855745734659653,-5.437054841522149,-4.733614130575625,-1.6850981860084935,8.98684269709391,26.128410066576773,35.29312166180218,35.00655989309977,2808344.4,1.2270015743083362,3053522.2,1.1284813976462984,2893284.0,1.1909798692420102,0.014084485024597138,1
2020-03-30,95.15184321767762,96.8549875844711,93.52168054527856,95.12130933229751,2969281,286167061,4.55651464191606,-0.8466554814191696,USDCNH.FXCM,97.80450851999836,-2.743430981151763,98.02995167924873,-2.9670955632705076,94.17000728830853,1.01019642175083,91.96285651175909,3.43448750978561,60.60937349974811,2.2571015705083823,2.274452455591548,-0.017350885083165846,94.17000728830853,104.27115149589818,84.06886308071887,0.2145299655051368,0.02861274853733775,-5.377387185110816,-5.263028653795654,-1.2804266439319978,12.027213439713758,24.28683076807348,35.27710113843822,33.04816906514516,3133736.6,0.9475209243814556,3026093.4,0.981225827332362,2835291.95,1.0472575848846888,0.012632236583871803,1
2020-03-31,98.20530875766276,99.90601783959262,98.48948997532912,98.51461250466957,2934638,157013140,2.002278606153493,-3.3400282139053017,USDCNH.FXCM,97.3950920625511,1.149462892236366,98.00275415587467,0.5222897593069528,94.84153839828326,3.872853781600822,91.97076557364029,7.1151380443709265,67.36138219707016,2.259626380161592,2.271487240505557,-0.01186086034396494,94.84153839828326,104.1543264614726,85.52875033509392,0.1963862716794125,3.5673427922631618,0.8148022024225154,-2.0356481575538043,-0.27531595125120933,15.78513437289728,41.25116422906556,37.75815936287246,34.64555600883064,3507625.4,0.8366452130264538,2902553.9,1.011053748218078,2777005.4,1.0567635194371607,-0.012512707967195058,0
2020-04-01,95.11869831784404,96.20409303028653,95.40223837436808,95.57597370212858,4620818,384389528,2.0605554778116257,0.4503489012417657,USDCNH.FXCM,96.40487933163931,-0.859817091476498,97.92622080495718,-2.400018180533758,95.33174427829366,0.25618898057919276,91.91487028312709,3.983145934628561,55.22102414533696,2.00143245042608,2.2174762824896614,-0.21604383206358158,95.33174427829366,103.60894599632405,87.05454256026326,0.1736504829675094,-2.9829471261450746,0.5067332296328164,-4.9251065034293,-0.7943980949897456,11.430459880170861,44.834215511471186,38.76176034138506,37.099292824682315,3671106.4,1.2586990123740354,2971331.4,1.5551338366363308,2841801.45,1.6260171870909559,0.0020817016222969276,1
2020-04-02,98.94958305112044,100.30047731442001,98.4909045256856,98.50060120406427,4130701,145163520,0.7385324843403818,1.0271900163647631,USDCNH.FXCM,96.56131940793315,2.008342272062811,98.18385734229135,0.3226027886322279,95.86049869093961,2.7541088865357564,91.88851895488878,7.19576539526291,53.54588948414027,2.009639030412501,2.1759088320742297,-0.16626980166172878,95.86049869093961,103.46977407661552,88.2512233052637,0.1587572668531322,3.0600028319361483,3.5526128640234633,0.8004637559402283,2.6858336175731523,12.027326196885557,48.93215578642721,41.660805485148245,37.52932106523161,3620256.2,1.140996871989336,3253573.0,1.269589156290638,2816105.1,1.4668135077771067,-0.025412114030828548,0
2020-04-03,96.79954836083176,96.83074681915629,95.8571593816375,96.43345172805951,540659,281071040,3.9856555722298563,2.4931239667880054,USDCNH.FXCM,96.82918969424388,-0.40869697188831833,97.84528712818997,-1.442926319262337,96.20880697665393,0.23349707627087585,91.88643554773981,4.948517322730718,50.14651755112722,1.8282660049039094,2.1063802666401656,-0.2781142617362562,96.20880697665393,103.1984056415999,89.21920831170796,0.14530059948965113,-2.098616100547679,-2.1125401843421154,1.4084485024597138,-3.391836145450211,7.786271412339563,46.888140835136845,37.326506254608944,38.43340345133441,3039219.4,0.17789403423787042,2923781.9,0.18491769170607425,2709597.2,0.19953482384761836,-0.022254100810298882,0
2020-04-06,96.55180783573728,97.86522888964856,95.97084380425706,96.32290421595076,598265,305517857,1.4727479950875368,2.5333463229026365,USDCNH.FXCM,97.06950867097454,-0.7691441578781092,97.43700859548645,-1.1434098763858167,96.54363124206519,-0.22862929773275223,91.89063744978334,4.823414973684968,44.95743678134124,1.6565110864608101,2.0164064306042944,-0.35989534414348423,96.54363124206519,102.80969463863498,90.2775678454954,0.12980790790557284,-0.11463606261911119,0.7815044774223789,1.2632236583871803,-4.066288818510899,7.471552907987422,46.95422122143225,37.0137413521501,38.4701595918166,2565016.2,0.23324024230334295,2849376.4,0.2099634853436703,2714431.95,0.22040154662930486,-0.02231531456942326,0
