date,open,high,low,close,volume,amount,turn,pct_change,windcode,ma_5,ma_5_bias,ma_10,ma_10_bias,ma_20,ma_20_bias,ma_60,ma_60_bias,rsi,macd,macd_signal,macd_hist,boll_mid,boll_upper,boll_lower,boll_width,return_1d,return_3d,return_5d,return_10d,return_20d,volatility_5d,volatility_10d,volatility_20d,volume_ma_5,volume_ratio_5,volume_ma_10,volume_ratio_10,volume_ma_20,volume_ratio_20,future_return_5d,target_5d
2020-03-24,96.45199985207675,97.48706855937048,95.82043621060025,96.86757084707615,4477818,209097862,3.8335255094633336,1.1866714592138958,GBPUSD.FXCM,97.43003034379802,-0.5772958242311325,96.2318241362188,0.6606408187352142,99.08773644730435,-2.2406058305801557,103.32617127988394,-6.25069172002232,47.538571407585245,-2.10912128538142,-2.264105940603897,0.15498465522247695,99.08773644730435,107.84614157816281,90.32933131644589,0.17678080951049382,-0.4803673255474483,1.1539385557037152,1.2210640661227012,1.9582548099608132,-12.073755569375422,44.34679334600849,36.84636632171959,35.050427544832544,2599141.0,1.7228068811965185,2888491.7,1.5502270614106317,2848769.0,1.5718431364564835,-0.0766806057079833,0
2020-03-25,96.05555023599342,97.81723064286105,94.90029767393708,96.0819806387172,1340461,220728999,4.2077239420945,-1.983412101155204,GBPUSD.FXCM,97.21248825852476,-1.1629242703891218,96.14231081687923,-0.06275091335899245,98.43868937137256,-2.3940878812032715,103.28016542823869,-6.9695713205677885,39.40277398035681,-2.0754370299836893,-2.2263721584798555,0.1509351284961662,98.43868937137256,105.91462807979698,90.96275066294814,0.15189025282976873,-0.8109940215174305,-3.932643382458223,-1.1193926979121138,-0.9230355060322992,-11.902249877283877,43.253449824531074,35.60394294315169,35.02892844090636,2710132.2,0.49461092709794746,2598442.4,0.5158709694700179,2780526.75,0.48208887039119475,-0.07489655644829518,0
2020-03-26,95.0725227508795,96.87052723482742,93.76621331444943,95.24398648053958,4458352,496950611,2.356837167190183,4.304088492537363,GBPUSD.FXCM,97.10877953654365,-1.9203135544529442,96.27930154587774,-1.0753246530821923,97.8422056200627,-2.655519796449023,103.22474674150511,-7.731440873331391,39.80215584173342,-2.092243064384448,-2.199546339660774,0.1073032752763261,97.8422056200627,104.20437032964215,91.48004091048325,0.130049494883318,-0.8721657823943185,-2.148402544772532,-0.541489045262078,1.4593030384931094,-11.131163066074201,42.38730743211252,31.56330076351595,34.79525226052825,2972181.8,1.50002668073669,2836357.9,1.5718580507770195,2822984.75,1.5793043161143538,-0.10216469493556579,0
2020-03-27,90.73085154362846,90.9923118215111,90.57572855427264,90.61270600414896,1064788,316126150,2.15746663337836,0.3094573585393218,GBPUSD.FXCM,95.22827620243665,-4.84684841766524,95.90035073221165,-5.513686537839364,97.12494668103831,-6.705013386803467,103.09799661780457,-12.110119520498474,36.13186998210313,-2.4510138351582498,-2.249839838760269,-0.20117399639798084,97.12494668103831,103.34223972920599,90.90765363287063,0.12802669675764108,-4.862543712759115,-6.457129861139677,-9.401085573861378,-4.014215313857461,-13.66755704911803,29.30752982042219,40.204486454723565,37.68954723316682,2646085.6,0.4024011921609792,2828974.8,0.3763865270203185,2655902.6,0.4009137985707759,-0.022869858960414824,0
2020-03-30,90.69250655177287,91.51519370701006,90.88244262317792,91.01090719843539,3684130,449268026,0.5232761107396998,-0.9692383469543163,GBPUSD.FXCM,93.96343023378344,-3.1422043959039145,95.57987564887439,-4.780261973999345,96.49697759878599,-5.685225109495676,102.99499556964207,-11.635602589160175,41.744227169728575,-2.6724049268452745,-2.3343528563772704,-0.3380520704680041,96.49697759878599,102.50683127702632,90.48712392054566,0.1245604541777056,0.43945403668685934,-5.277861058411992,-6.497376009812816,-3.401505546233752,-12.126432961895695,32.54262907766417,40.412041535718494,37.82566777161056,3005109.8,1.2259552046983442,2707865.3,1.360529270048994,2598077.6,1.41802154023421,0.005675635765046927,1
2020-03-31,89.34100932845213,89.59543661243688,87.98768392435734,89.43970684106137,4611452,402214511,3.016452524038372,-0.7347706146833892,GBPUSD.FXCM,92.4778574325805,-3.2852735518165046,94.95394388818926,-5.807275423568557,95.87453792869158,-6.711720574253236,102.8308790920227,-13.022520442500213,34.16745997773347,-2.9407426491045925,-2.455630814922735,-0.48511183418185766,95.87453792869158,102.10772672362329,89.64134913375987,0.13002803308565103,-1.726386875749153,-6.094116651306014,-7.66806057079833,-6.540628436874185,-12.218055396049776,31.715471897715798,39.47422367748554,37.86360339922716,3031836.6,1.5210094105995027,2815488.8,1.6378868209314135,2755112.1,1.673780170324104,0.004765941125823625,1
2020-04-01,88.76336524137307,89.16909998205327,88.05268875949841,88.88577115214551,2231596,231630335,2.2550730492775726,0.20410934827591096,GBPUSD.FXCM,91.03861553526616,-2.3647595808250093,94.12555189689547,-5.5667994919058605,95.40910717585771,-6.837225729078897,102.59914579523965,-13.365973504752521,38.265251828223654,-3.161654621510692,-2.596835576240326,-0.5648190452703661,95.40910717585771,102.27134099089967,88.54687336081575,0.14384861190228973,-0.6193397859635463,-1.905841827441268,-7.489655644829519,-8.525209684354651,-9.479783331892012,32.03072528221983,37.57358717364108,36.16670399746822,3210063.6,0.6951874722980567,2960097.9,0.7538926330781155,2831106.3,0.78824168488481,0.001263099934456946,1
2020-04-02,85.86130493931717,86.10844650014408,83.93254039329082,85.51341365730809,2745351,330601078,2.3018976661223123,-1.6851097404269848,GBPUSD.FXCM,89.09250097061985,-4.017271121945538,93.10064025358176,-8.149489171726476,94.61966965473624,-9.624062344179121,102.30905477145393,-16.416573441779196,31.55747527642704,-3.5677235211718994,-2.791013165226641,-0.7767103559452586,94.61966965473624,102.22037737765761,87.01896193181487,0.16065809045108864,-3.794035255727224,-6.0404776859776295,-10.216469493556579,-10.702637475698518,-15.585797762426456,34.85293427351765,40.34186526321956,35.31063313011511,2867463.4,0.9574144869643323,2919822.6,0.9402458217838303,2732134.15,1.0048375552862219,-0.00648708287319677,0
2020-04-03,88.4668147628345,90.1129115078119,87.40294522856874,88.54040619781254,1720936,455177029,3.1490417840010925,3.665870171817301,GBPUSD.FXCM,88.67804100935258,-0.15520732074530502,91.9531586058946,-3.711403131575824,94.03583853315078,-5.843976531778267,102.02329467305029,-13.215499968360934,39.46651182254594,-3.6037413621633902,-2.9535588046139907,-0.6501825575493996,94.03583853315078,101.62004568512826,86.4516313811733,0.16130461046091046,3.539786813604495,-1.0054825479771767,-2.2869858960414824,-11.473069968753858,-11.651335697523868,43.145628337701744,36.99332332188151,38.522828477950114,2998693.0,0.5738953604120195,2822389.3,0.6097443750938257,2780315.15,0.6189715579545002,-0.02856829000186767,0
2020-04-06,91.8527053884958,93.16104709022578,89.74777289528824,91.5274519583402,640942,259262224,1.154613430758133,4.234755031326609,GBPUSD.FXCM,88.78134996133353,3.0931068272814692,91.3723900975585,0.1697031900075506,93.70908307146239,-2.3280892754638156,101.76530914139042,-10.060262450366045,42.6667260138022,-3.352609338030163,-3.0333689112972255,-0.3192404267329376,93.70908307146239,101.12404754653319,86.29411859639158,0.15825497874984357,3.3736526505809605,2.971995148326867,0.5675635765046927,-5.966689172968376,-6.664224505584304,51.16334703411446,42.25849849895166,40.4944399208105,2390055.4,0.2681703528713184,2697582.6,0.23759865592252855,2735291.1,0.23432314023176545,-0.0641076157863062,0
